activity	segment	subject	average_mean	average_std
LAYING	test	2830	-0.501729104635152	0.0128564443767863
LAYING	test	2831	-0.502625946318182	0.0121474909935795
LAYING	test	2832	-0.500495162824242	0.00979123784300199
LAYING	test	2833	-0.501809796887879	0.0121497551712226
LAYING	test	2834	-0.502123548281818	0.0134388383001045
LAYING	test	2835	-0.501675406806061	0.0132419805756121
LAYING	test	2836	-0.503820527727273	0.0102899261122184
LAYING	test	2837	-0.505825404354545	0.00363909484370638
LAYING	test	2838	-0.506405157845455	0.00327632373192303
LAYING	test	2839	-0.505236325727273	0.004263337117756
LAYING	test	2840	-0.505427136866667	0.00550987097740054
LAYING	test	2841	-0.496170558475758	0.00984581753626902
LAYING	test	2842	-0.420204848545455	0.182735257362862
LAYING	test	2843	-0.483593712484849	0.030872976849781
LAYING	test	2844	-0.496397431918182	0.0148356397712291
LAYING	test	2845	-0.499446252963636	0.00890140141618395
LAYING	test	2846	-0.50033617080303	0.0093814180174418
LAYING	test	2847	-0.502936230469697	0.00659662380132953
LAYING	test	2848	-0.502487969909091	0.00730446238934965
LAYING	test	2849	-0.502456306469697	0.00789048919971976
LAYING	test	2850	-0.500692519121212	0.00855374653543707
LAYING	test	2851	-0.500292547924242	0.00930162909442047
LAYING	test	2852	-0.504311845915152	0.00723959407580378
LAYING	test	2853	-0.502288092457576	0.00681130049909512
LAYING	test	2854	-0.502616708828182	0.00840843164929667
LAYING	test	2855	-0.503586711730303	0.00367703776487951
LAYING	test	2856	-0.501086896684849	0.00610938148511254
LAYING	test	2857	-0.501286427330303	0.00636731725617452
LAYING	test	2858	-0.503668778209091	0.00600736676898876
LAYING	test	2859	-0.502572325927273	0.00776699812705233
LAYING	train	52	-0.449761339379697	0.0579551481492501
LAYING	train	53	-0.493908009490909	0.0313367866872035
LAYING	train	54	-0.504986728645151	0.0124174884694725
LAYING	train	55	-0.508872032718182	0.00266168361745569
LAYING	train	56	-0.508197656448485	0.00205467731896936
LAYING	train	57	-0.507411595912121	0.00275856816837108
LAYING	train	58	-0.506898917963636	0.00339256903240279
LAYING	train	59	-0.507278850075758	0.00239415805401967
LAYING	train	60	-0.506699463254546	0.00313236535733428
LAYING	train	61	-0.5065951257	0.00335314885065933
LAYING	train	62	-0.506940678769697	0.00209562722417883
LAYING	train	63	-0.507168553806061	0.00186605825125617
LAYING	train	64	-0.507260619424242	0.00236971935361784
LAYING	train	65	-0.382072178290909	0.173631721304657
LAYING	train	66	-0.460027840848485	0.0469582365965054
LAYING	train	67	-0.313467008606061	0.306722689392347
LAYING	train	68	-0.315335521090909	0.264741680091316
LAYING	train	69	-0.430756049409091	0.108692120331065
LAYING	train	70	-0.379946836121212	0.0987136480356639
LAYING	train	71	-0.1917641269	0.416803896708528
LAYING	train	72	-0.169167575636364	0.306596039752502
LAYING	train	73	-0.387462786545455	0.361316423108647
LAYING	train	74	-0.484662443338182	0.117866952718934
LAYING	train	75	-0.517046272012121	0.0361027795967387
LAYING	train	76	-0.530679060928182	0.0157422227783082
LAYING	train	77	-0.534007315397879	0.00552807694228185
LAYING	train	78	-0.534100671524242	0.00290987004378928
LAYING	train	214	-0.454689805384848	0.0558405563767308
LAYING	train	215	-0.484837979181818	0.0395054797649392
LAYING	train	216	-0.500723008190909	0.015263899423688
LAYING	train	217	-0.504968734769697	0.00431611008396143
LAYING	train	218	-0.5050149648	0.00281760306571364
LAYING	train	219	-0.505505500524242	0.0019409146672886
LAYING	train	220	-0.504355272642424	0.00275144219832768
LAYING	train	221	-0.503923458315152	0.00360950594019209
LAYING	train	222	-0.503948518359697	0.00353267680242926
LAYING	train	223	-0.504072293384848	0.00290000295490455
LAYING	train	224	-0.504641013069697	0.00203314718340053
LAYING	train	225	-0.504856016430303	0.00173330724539484
LAYING	train	238	-0.242629089090909	0.319459563826043
LAYING	train	239	-0.361113988060606	0.342978304442076
LAYING	train	240	-0.496432117027273	0.0590277857294026
LAYING	train	241	-0.490949670121212	0.109605260108135
LAYING	train	242	-0.492979094899091	0.0957449327882259
LAYING	train	243	-0.52014770960303	0.0179983087552986
LAYING	train	244	-0.523484516193939	0.00788304555381219
LAYING	train	245	-0.52419916430303	0.0125675124195093
LAYING	train	246	-0.514156992666667	0.077758351722984
LAYING	train	247	-0.516064097187879	0.0906294184215614
LAYING	train	248	-0.507066499636364	0.0880826756006648
LAYING	train	405	-0.420912713060606	0.0614131573225587
LAYING	train	406	-0.473953686681818	0.0386094094483548
LAYING	train	407	-0.491543625271212	0.0239884486292085
LAYING	train	408	-0.504203582630303	0.00858685165266719
LAYING	train	409	-0.505787671969697	0.00552393128050633
LAYING	train	410	-0.502892856551515	0.0086673425162326
LAYING	train	411	-0.502358681466667	0.00728997027415913
LAYING	train	412	-0.497831297257576	0.010960865014757
LAYING	train	413	-0.495234110878788	0.0156172292433311
LAYING	train	414	-0.490778602484849	0.0162025815690957
LAYING	train	415	-0.492710804193939	0.0111231853152165
LAYING	train	416	-0.501272507363636	0.00915580524011649
LAYING	train	417	-0.498129621842424	0.00962770364951644
LAYING	train	418	-0.482761919424242	0.0190499404431728
LAYING	train	419	-0.463141614030303	0.0360339854551814
LAYING	train	420	-0.491349780624242	0.0262152811993091
LAYING	train	421	-0.504268116645455	0.0122808204656738
LAYING	train	422	-0.510430471148485	0.00341692382627181
LAYING	train	423	-0.511062400369697	0.00254585569917288
LAYING	train	424	-0.510668594472727	0.00244432694064025
LAYING	train	425	-0.510842958315151	0.0021915531791716
LAYING	train	426	-0.511138681875758	0.00194188557159094
LAYING	train	427	-0.511030433355773	0.00213597288454981
LAYING	train	428	-0.509000611242424	0.00470747231326163
LAYING	train	429	-0.507987922287879	0.00492218712304178
LAYING	train	430	-0.506855537909091	0.00487223486965038
LAYING	train	431	-0.507363696820303	0.00482362133727615
LAYING	train	432	-0.510101569878788	0.00253370722043776
LAYING	train	433	-0.510777998675758	0.00268054268305534
LAYING	train	434	-0.510421787887879	0.00293763949434108
LAYING	train	579	-0.408555412060606	0.0882705426515932
LAYING	train	580	-0.471323226787879	0.044934831975506
LAYING	train	581	-0.497010928448485	0.0217551263101307
LAYING	train	582	-0.503780106372727	0.00596097448607977
LAYING	train	583	-0.506589620787879	0.00514016944645072
LAYING	train	584	-0.508444454039394	0.00492251096101357
LAYING	train	585	-0.508581400163636	0.00224262810073233
LAYING	train	586	-0.508685609278788	0.00215270562637191
LAYING	train	587	-0.503337143151515	0.00970840680817397
LAYING	train	588	-0.494839306875758	0.0130002897354123
LAYING	train	589	-0.490225273509091	0.0156893510555922
LAYING	train	590	-0.472790823306061	0.0296185579140017
LAYING	train	591	-0.465051365	0.0314171809626478
LAYING	train	592	-0.484326038151515	0.0155975116362495
LAYING	train	593	-0.496385134454545	0.0118675487628938
LAYING	train	594	-0.491083651524242	0.0122444693436904
LAYING	train	595	-0.426685923618182	0.0682957620524343
LAYING	train	596	-0.471025258978788	0.0282965400929835
LAYING	train	597	-0.486094256933333	0.0222142880948272
LAYING	train	598	-0.504246200951515	0.00748142803386996
LAYING	train	599	-0.506423206412121	0.00433845632875368
LAYING	train	600	-0.507133937169697	0.00347508990332035
LAYING	train	601	-0.508036307151515	0.00275310380244821
LAYING	train	602	-0.50776954409697	0.0024274985733193
LAYING	train	603	-0.506978203036364	0.00248431075767647
LAYING	train	604	-0.506466906339394	0.00294584107542234
LAYING	train	605	-0.505966652636364	0.00393979060681503
LAYING	train	606	-0.504976530624242	0.00525106016601277
LAYING	train	607	-0.506489453190909	0.00381600528959517
LAYING	train	608	-0.495930822272727	0.0173600881189831
LAYING	train	609	-0.494717835351515	0.0178619386316659
LAYING	train	610	-0.501889508805758	0.00733609036663522
LAYING	train	740	-0.420598357766667	0.0991839671102979
LAYING	train	741	-0.479795671557576	0.0468608871109393
LAYING	train	742	-0.493273502181818	0.0190540777458892
LAYING	train	743	-0.493432965393939	0.0203990164521699
LAYING	train	744	-0.505719753157576	0.0118415415380026
LAYING	train	745	-0.513771991760606	0.0117584829980188
LAYING	train	746	-0.517440335173636	0.00606176258794942
LAYING	train	747	-0.518464664393939	0.00704620758713663
LAYING	train	748	-0.518191778415152	0.00568293600069437
LAYING	train	749	-0.518795326984849	0.00613370153428839
LAYING	train	750	-0.518238103995758	0.00578965368520091
LAYING	train	751	-0.517368140869697	0.00565871122356422
LAYING	train	752	-0.518110653393939	0.00559091073392647
LAYING	train	753	-0.509669956427273	0.0126328947180016
LAYING	train	754	-0.422093356515152	0.151155591932588
LAYING	train	755	-0.48547006320303	0.0483304358176277
LAYING	train	756	-0.507377761193939	0.0220537987046038
LAYING	train	757	-0.5159798109	0.0106843958566795
LAYING	train	758	-0.517784728839394	0.00398383445202198
LAYING	train	759	-0.51740077130303	0.0033383081212394
LAYING	train	760	-0.518166964225454	0.0028680499127864
LAYING	train	761	-0.51788843489697	0.00337902466597328
LAYING	train	762	-0.515931487839394	0.00450229382745689
LAYING	train	763	-0.514896478681818	0.00483316474230879
LAYING	train	764	-0.517174891557576	0.00356325284876295
LAYING	train	765	-0.518326466454545	0.00391281303970404
LAYING	train	766	-0.514384842018182	0.00546974991686154
LAYING	train	767	-0.507999003975758	0.0115767171186702
LAYING	train	897	-0.451614769590909	0.0908809655187404
LAYING	train	898	-0.487624751721212	0.0445865972779541
LAYING	train	899	-0.505357445221212	0.0165016522475825
LAYING	train	900	-0.511922876348485	0.00828310645570191
LAYING	train	901	-0.51526675959697	0.00550191236943673
LAYING	train	902	-0.513986685678788	0.0067811200834412
LAYING	train	903	-0.513073635360606	0.00632828961539723
LAYING	train	904	-0.512812791678788	0.00712212037523002
LAYING	train	905	-0.513554597136364	0.00714907397184495
LAYING	train	906	-0.512301724842424	0.00686986895431568
LAYING	train	907	-0.5072044174	0.0114773584939414
LAYING	train	908	-0.505491986172727	0.0123682607172399
LAYING	train	909	-0.463742420415152	0.0443042709163532
LAYING	train	910	-0.497919832491212	0.0312179785501333
LAYING	train	911	-0.509165947509091	0.0149787576138602
LAYING	train	912	-0.515219228645455	0.0075645694433161
LAYING	train	913	-0.516109747460606	0.00622130965846668
LAYING	train	914	-0.515005629054545	0.006692411620233
LAYING	train	915	-0.516048272172727	0.00551730094985703
LAYING	train	916	-0.515596404063636	0.00584653478541507
LAYING	train	917	-0.51357580030303	0.00628104550046227
LAYING	train	918	-0.513594487748485	0.00602439413533429
LAYING	train	919	-0.510103529554545	0.00780107403772793
LAYING	train	920	-0.510541368372424	0.00735114654278081
LAYING	train	1050	-0.401245914484848	0.0666544618022714
LAYING	train	1051	-0.439048764242424	0.0481930518092335
LAYING	train	1052	-0.471484460036364	0.0327276121560863
LAYING	train	1053	-0.488958039660606	0.0307067523216924
LAYING	train	1054	-0.509179271648485	0.0112537329657101
LAYING	train	1055	-0.509729244763333	0.0077880801092811
LAYING	train	1056	-0.509327998118182	0.00677578087204736
LAYING	train	1057	-0.513302446001515	0.00647594933566539
LAYING	train	1058	-0.5107929964	0.0108876739104558
LAYING	train	1059	-0.503806609545455	0.0160756815326389
LAYING	train	1060	-0.506214622236364	0.0161471828799746
LAYING	train	1061	-0.51370094889697	0.00737088955742157
LAYING	train	1062	-0.516059791781818	0.00568394972039037
LAYING	train	1063	-0.328524027484848	0.377484480409136
LAYING	train	1064	-0.457485325727273	0.0527632804245885
LAYING	train	1065	-0.494744821584849	0.035087793939435
LAYING	train	1066	-0.508442788166667	0.0168021608446405
LAYING	train	1067	-0.518376386409091	0.0116917870449424
LAYING	train	1068	-0.523113840460606	0.00456417477697237
LAYING	train	1069	-0.523305232657576	0.00486030886867655
LAYING	train	1070	-0.523623740575758	0.00705124970557857
LAYING	train	1071	-0.518284023157576	0.00891319041623498
LAYING	train	1072	-0.516085115106061	0.0103951597613188
LAYING	train	1073	-0.519933935039394	0.00683407753666917
LAYING	train	1074	-0.520822483248485	0.00511093076839084
LAYING	train	1075	-0.518121682384848	0.00765340286048049
LAYING	train	1076	-0.507043511469697	0.020559618195309
LAYING	train	1077	-0.497932538	0.025042344868493
LAYING	train	1210	-0.246377373848485	0.493197638290402
LAYING	train	1211	-0.359088681768485	0.0790142630448201
LAYING	train	1212	-0.445339465672727	0.0412774308369515
LAYING	train	1213	-0.499596472793939	0.0279918867180993
LAYING	train	1214	-0.505737466475758	0.00915304989750826
LAYING	train	1215	-0.501662759221212	0.0106903706282415
LAYING	train	1216	-0.503233822163636	0.0118758042334298
LAYING	train	1217	-0.50444179140303	0.0110163863278224
LAYING	train	1218	-0.504856914151515	0.0162304698124535
LAYING	train	1219	-0.508452838636364	0.0142716805254472
LAYING	train	1220	-0.505466078978788	0.0141257295912403
LAYING	train	1221	-0.505236509233333	0.0151055755763686
LAYING	train	1222	-0.509538451369697	0.00709141218322165
LAYING	train	1223	-0.502746651090909	0.0139693388367736
LAYING	train	1224	-0.399630331242424	0.111890685509951
LAYING	train	1225	-0.464042574039394	0.0464188151226875
LAYING	train	1226	-0.494855759251515	0.0225737271948407
LAYING	train	1227	-0.494960934533333	0.0209444993158283
LAYING	train	1228	-0.499359708545455	0.0175180599371118
LAYING	train	1229	-0.504884960333333	0.0120020099817826
LAYING	train	1230	-0.510508493545455	0.0150218470303575
LAYING	train	1231	-0.513530561221212	0.00826659693195774
LAYING	train	1232	-0.507735062545455	0.0126171131920457
LAYING	train	1233	-0.510362514139394	0.0138503540386898
LAYING	train	1234	-0.514577177381818	0.0130602395589775
LAYING	train	1235	-0.513517320260606	0.0117825745863946
LAYING	train	1236	-0.515404732763636	0.0118189600049865
LAYING	train	1237	-0.515401479442424	0.00941607299935287
LAYING	train	1238	-0.50465171730303	0.0210004713002686
LAYING	train	1370	-0.30350555669697	0.312310513197516
LAYING	train	1371	-0.494505034242424	0.0466926568539736
LAYING	train	1372	-0.506599857984849	0.0281611701253004
LAYING	train	1373	-0.511779007327273	0.0165529748560051
LAYING	train	1374	-0.5142495087	0.0100229153093745
LAYING	train	1375	-0.512738439809091	0.0133118560530136
LAYING	train	1376	-0.512180417357576	0.0128546886973266
LAYING	train	1377	-0.511473607036364	0.00794041000626679
LAYING	train	1378	-0.510722382969697	0.0115867146768465
LAYING	train	1379	-0.510746425572727	0.0115877671718951
LAYING	train	1380	-0.512210654575758	0.00801402533083526
LAYING	train	1381	-0.515760363251515	0.00889620221591683
LAYING	train	1382	-0.516638861942424	0.00769086442459552
LAYING	train	1383	-0.470287420030303	0.0798447364124699
LAYING	train	1384	-0.383446336818182	0.147587357021663
LAYING	train	1385	-0.494073768572727	0.0420715125588701
LAYING	train	1386	-0.504855584236364	0.0312431295155409
LAYING	train	1387	-0.510975785893939	0.0153596391409621
LAYING	train	1388	-0.513131291424242	0.0157898292131547
LAYING	train	1389	-0.512207695130303	0.0163982822742716
LAYING	train	1390	-0.511151447509091	0.0163998812824474
LAYING	train	1391	-0.512215486687879	0.0143495650300619
LAYING	train	1392	-0.504549868484849	0.0218176347047789
LAYING	train	1393	-0.498475421133333	0.0291438926532641
LAYING	train	1394	-0.496038778848485	0.0217668416110871
LAYING	train	1395	-0.502708964606061	0.0137249352218286
LAYING	train	1396	-0.507275322281818	0.0139124973877475
LAYING	train	1524	-0.354560749127273	0.318748456653552
LAYING	train	1525	-0.481113692712121	0.0506653915379243
LAYING	train	1526	-0.497524906909091	0.0342995533914602
LAYING	train	1527	-0.485393169	0.0216201671054284
LAYING	train	1528	-0.489959516030303	0.0229419145972263
LAYING	train	1529	-0.513985682812121	0.00870131414769736
LAYING	train	1530	-0.511591180454545	0.010178862072623
LAYING	train	1531	-0.5089227102	0.0165568960614861
LAYING	train	1532	-0.509570535920303	0.0155646478895886
LAYING	train	1533	-0.511043308481818	0.014862586226437
LAYING	train	1534	-0.513313230587879	0.0122621018527935
LAYING	train	1535	-0.5128385905	0.0141239270628792
LAYING	train	1536	-0.500425605715151	0.0193615016116854
LAYING	train	1537	-0.444666875030303	0.0915833820035708
LAYING	train	1538	-0.495215647481818	0.0434434635802014
LAYING	train	1539	-0.507175603409394	0.0195740898387384
LAYING	train	1540	-0.510919080254545	0.0152720801505418
LAYING	train	1541	-0.511891369181818	0.0142836741438706
LAYING	train	1542	-0.511788039572727	0.0167740246842383
LAYING	train	1543	-0.511019418912121	0.012849374233191
LAYING	train	1544	-0.510886452960606	0.0133899029900593
LAYING	train	1545	-0.512756791424242	0.0128547162200521
LAYING	train	1546	-0.511958612160606	0.0122439566273121
LAYING	train	1547	-0.511856929790909	0.0119735075502404
LAYING	train	1548	-0.49774573030303	0.022293895512364
LAYING	train	1668	-0.452269485878788	0.0617111810131422
LAYING	train	1669	-0.483660676936364	0.0401705846279137
LAYING	train	1670	-0.502001633960606	0.0185411421568253
LAYING	train	1671	-0.509562979630303	0.0045665971805094
LAYING	train	1672	-0.509736814209091	0.00177110060815484
LAYING	train	1673	-0.508818572993939	0.00321608775932529
LAYING	train	1674	-0.508925455452727	0.00270599316738794
LAYING	train	1675	-0.508576411121212	0.002646114049418
